t,r,r_dot,r_dot_dot,psi,psi_dot
7.80001000000005606245E-01,1.77900846273314174062E+00,8.34956004651247704856E-01,-1.38359275611860133609E-01,2.05380749622681510165E+00,3.15968633506075356879E-01
7.95001000000005970849E-01,1.80399509399629469515E+00,8.30826345256955280637E-01,-1.36945414081518752289E-01,2.06315516004351655636E+00,3.07276463442499506634E-01
8.10001000000006335453E-01,1.82885847668396882900E+00,8.26739590577870256199E-01,-1.35500294888106467933E-01,2.07224803283783340596E+00,2.98978391338588790984E-01
8.25001000000006700058E-01,1.85359991084277251293E+00,8.22696563637803843661E-01,-1.34031389851937713658E-01,2.08109757049269300066E+00,2.91050265784457919799E-01
8.40001000000007064662E-01,1.87822071800052089552E+00,8.18697878405646236851E-01,-1.32545186626003513855E-01,2.08971453224943195799E+00,2.83469766793741121682E-01
8.55001000000007429266E-01,1.90272223531789457754E+00,8.14743967387836816514E-01,-1.31047314516288797756E-01,2.09810903315863779800E+00,2.76216242592767084366E-01
8.70001000000007793870E-01,1.92710581051387291223E+00,8.10835105704741593692E-01,-1.29542653496965481799E-01,2.10629059188725032271E+00,2.69270562920930953084E-01
8.85001000000008158474E-01,1.95137279746664949332E+00,8.06971432118417462487E-01,-1.28035428800602684511E-01,2.11426817434894297318E+00,2.62614986994451227084E-01
9.00001000000008523079E-01,1.97552455240474682295E+00,8.03152967413356614419E-01,-1.26529293105974500276E-01,2.12205023357280666858E+00,2.56233044509643973673E-01
9.15001000000008887683E-01,1.99956243061423181236E+00,7.99379630475768996071E-01,-1.25027398045211284868E-01,2.12964474617963627672E+00,2.50109428256973802409E-01
9.30001000000009252287E-01,2.02348778359756533568E+00,7.95651252369218964830E-01,-1.23532456498486111829E-01,2.13705924579486774965E+00,2.44229897087304706658E-01
9.45001000000009616891E-01,2.04730195662792656907E+00,7.91967588663687763987E-01,-1.22046796930347240106E-01,2.14430085369173577411E+00,2.38581188120307599048E-01
9.60001000000009981495E-01,2.07100628665002859936E+00,7.88328330240301574728E-01,-1.20572410840738755098E-01,2.15137630692690952849E+00,2.33150937214765685806E-01
9.75001000000010346099E-01,2.09460210048465079709E+00,7.84733112764137778132E-01,-1.19110994250338639363E-01,2.15829198420319795363E+00,2.27927606834040763378E-01
9.90001000000010710704E-01,2.11809071329949096451E+00,7.81181524991939337053E-01,-1.17663984009639319752E-01,2.16505392966943734762E+00,2.22900420539371405993E-01
1.00500100000001107525E+00,2.14147342731360908847E+00,7.77673116059589548889E-01,-1.16232589610501314305E-01,2.17166787484599000790E+00,2.18059303430820810568E-01
1.02000100000001143986E+00,2.16475153070678773639E+00,7.74207401875288978694E-01,-1.14817821084645363327E-01,2.17813925884504915021E+00,2.13394827932180584644E-01
1.03500100000001180446E+00,2.18792629670866283962E+00,7.70783870728080308524E-01,-1.13420513493141129831E-01,2.18447324703786453326E+00,2.08898164383348936492E-01
1.05000100000001216907E+00,2.21099898284555148155E+00,7.67401988207302446329E-01,-1.12041348442252650074E-01,2.19067474830581444822E+00,2.04561035962834164410E-01
1.06500100000001253367E+00,2.23397083032558425907E+00,7.64061201516398928182E-01,-1.10680873002213069623E-01,2.19674843099872683016E+00,2.00375677515120829975E-01
1.08000100000001289827E+00,2.25684306354509087536E+00,7.60760943253983635583E-01,-1.09339516355115164629E-01,2.20269873771179790223E+00,1.96334797903571947611E-01
1.09500100000001326288E+00,2.27961688970123417053E+00,7.57500634725946286050E-01,-1.08017604454852370037E-01,2.20852989898169813077E+00,1.92431545550101440177E-01
1.11000100000001362748E+00,2.30229349849768085193E+00,7.54279688844464026997E-01,-1.06715372944861005251E-01,2.21424594599284045864E+00,1.88659476858709064097E-01
1.12500100000001399209E+00,2.32487406193166627993E+00,7.51097512662904885422E-01,-1.05432978547399575129E-01,2.21985072237618496376E+00,1.85012527251709301066E-01
1.14000100000001435669E+00,2.34735973415218933239E+00,7.47953509589621096196E-01,-1.04170509110496427729E-01,2.22534789517524913193E+00,1.81484984575612498859E-01
1.15500100000001472130E+00,2.36975165138028281498E+00,7.44847081318412547414E-01,-1.02927992474861340188E-01,2.23074096504708316931E+00,1.78071464658572386401E-01
1.17000100000001508590E+00,2.39205093188336837635E+00,7.41777629508888372122E-01,-1.01705404302446352121E-01,2.23603327575976662360E+00,1.74766888823482492019E-01
1.18500100000001545050E+00,2.41425867599664111494E+00,7.38744557245978156884E-01,-1.00502674990495491128E-01,2.24122802304240640692E+00,1.71566463180519470543E-01
1.20000100000001581511E+00,2.43637596618525320937E+00,7.35747270304366699845E-01,-9.93196957794504534897E-02,2.24632826283859849347E+00,1.68465659540485882621E-01
1.21500100000001617971E+00,2.45840386714179186668E+00,7.32785178240581365689E-01,-9.81563241496466639264E-02,2.25133691900979538997E+00,1.65460197805953457541E-01
1.23000100000001654432E+00,2.48034342591418873933E+00,7.29857695332792319313E-01,-9.70123885900574414219E-02,2.25625679053094533645E+00,1.62546029711172921412E-01
1.24500100000001690892E+00,2.50219567205976319946E+00,7.26964241386044130963E-01,-9.58876928121811291099E-02,2.26109055821708788557E+00,1.59719323794193637992E-01
1.26000100000001727352E+00,2.52396161782160237332E+00,7.24104242418580273629E-01,-9.47820194733097793566E-02,2.26584079101626544462E+00,1.56976451495796179720E-01
1.27500100000001763813E+00,2.54564225832392235270E+00,7.21277131243113310631E-01,-9.36951334656912048621E-02,2.27050995190110009429E+00,1.54313974289833855409E-01
1.29000100000001800273E+00,2.56723857178344709996E+00,7.18482347955301941969E-01,-9.26267848213468623751E-02,2.27510040338866052702E+00,1.51728631758536589399E-01
1.30500100000001836734E+00,2.58875151973418700315E+00,7.15719340340293413278E-01,-9.15767112764059030267E-02,2.27961441271577235188E+00,1.49217330534368670562E-01
1.32000100000001873194E+00,2.61018204726330647664E+00,7.12987564206953431702E-01,-9.05446405336485594237E-02,2.28405415669468393465E+00,1.46777134037252340109E-01
1.33500100000001909655E+00,2.63153108325604163974E+00,7.10286483658314263354E-01,-8.95302922574235105342E-02,2.28842172627196273468E+00,1.44405252942462165999E-01
1.35000100000001946115E+00,2.65279954064787052087E+00,7.07615571305807591223E-01,-8.85333798311307669241E-02,2.29271913081164579237E+00,1.42099036320339783095E-01
1.36500100000001982575E+00,2.67398831668235191028E+00,7.04974308433996530094E-01,-8.75536119039722717975E-02,2.29694830212198254703E+00,1.39855963394245035540E-01
1.38000100000002019036E+00,2.69509829317323899682E+00,7.02362185121767033772E-01,-8.65906937506047888600E-02,2.30111109824357364909E+00,1.37673635867909668765E-01
1.39500100000002055496E+00,2.71613033676964276786E+00,6.99778700325271307695E-01,-8.56443284646301422039E-02,2.30520930701530922459E+00,1.35549770777648342105E-01
1.41000100000002091957E+00,2.73708529922316925759E+00,6.97223361927324153744E-01,-8.47142180044800832610E-02,2.30924464943323316910E+00,1.33482193828757543820E-01
1.42500100000002128417E+00,2.75796401765608843867E+00,6.94695686757428659906E-01,-8.38000641081566051207E-02,2.31321878281629335610E+00,1.31468833178938849975E-01
1.44000100000002164877E+00,2.77876731482971012937E+00,6.92195200586141946679E-01,-8.29015690914385533096E-02,2.31713330379187119087E+00,1.29507713634757412184E-01
1.45500100000002201338E+00,2.79949599941224780853E+00,6.89721438097078629482E-01,-8.20184365425313809895E-02,2.32098975111300781732E+00,1.27596951230023345666E-01
1.47000100000002237798E+00,2.82015086624554417666E+00,6.87273942839482230086E-01,-8.11503719246924994912E-02,2.32478960831835125664E+00,1.25734748157593283549E-01
1.48500100000002274259E+00,2.84073269661011516742E+00,6.84852267163968537274E-01,-8.02970830970867735908E-02,2.32853430624502918890E+00,1.23919388028458592755E-01
1.50000100000002310719E+00,2.86124225848804323875E+00,6.82455972143754423145E-01,-7.94582807629951963017E-02,2.33222522540390115545E+00,1.22149231434139634466E-01
1.51500100000002347180E+00,2.88168030682331574631E+00,6.80084627483427436856E-01,-7.86336788534971525079E-02,2.33586369822595465041E+00,1.20422711790363571529E-01
1.53000100000002383640E+00,2.90204758377926266464E+00,6.77737811417081344124E-01,-7.78229948538575272163E-02,2.33945101118797541668E+00,1.18738331441785574499E-01
1.54500100000002420100E+00,2.92234481899279923268E+00,6.75415110597438059594E-01,-7.70259500790608664868E-02,2.34298840682504032904E+00,1.17094658009137119470E-01
1.56000100000002456561E+00,2.94257272982522544245E+00,6.73116119977393710238E-01,-7.62422699042340370839E-02,2.34647708563684511524E+00,1.15490320961665608734E-01
1.57500100000002493021E+00,2.96273202160937409576E+00,6.70840442685263961423E-01,-7.54716839550761321262E-02,2.34991820789438555042E+00,1.13924008399080699762E-01
1.59000100000002529482E+00,2.98282338789293639944E+00,6.68587689894858664373E-01,-7.47139262628605516816E-02,2.35331289535305634032E+00,1.12394464028456535946E-01
1.60500100000002565942E+00,3.00284751067782458935E+00,6.66357480691386295721E-01,-7.39687353880814823170E-02,2.35666223287781199784E+00,1.10900484322666965805E-01
1.62000100000002602402E+00,3.02280506065546047977E+00,6.64149441934073460337E-01,-7.32358545163782187324E-02,2.35996726998564776662E+00,1.09440915847962331897E-01
1.63500100000002638863E+00,3.04269669743790310379E+00,6.61963208116281462488E-01,-7.25150315299799337422E-02,2.36322902231030064859E+00,1.08014652749240787827E-01
1.65000100000002675323E+00,3.06252306978475117823E+00,6.59798421223810131948E-01,-7.18060190575650743533E-02,2.36644847299374044142E+00,1.06620634382432154831E-01
1.66500100000002711784E+00,3.08228481582577514453E+00,6.57654730591997029119E-01,-7.11085745051188445600E-02,2.36962657400871591845E+00,1.05257843084205460206E-01
1.68000100000002748244E+00,3.10198256327925087528E+00,6.55531792762146728575E-01,-7.04224600700949570308E-02,2.37276424741633764097E+00,1.03925302069938913305E-01
1.69500100000002784705E+00,3.12161692966598212332E+00,6.53429271337759712225E-01,-6.97474427409403067665E-02,2.37586238656241811634E+00,1.02622073451559126829E-01
1.71000100000002821165E+00,3.14118852251901202769E+00,6.51346836840971821041E-01,-6.90832942838201354225E-02,2.37892185721604723886E+00,1.01347256367470167636E-01
1.72500100000002857625E+00,3.16069793958903561145E+00,6.49284166569563229467E-01,-6.84297912181837086470E-02,2.38194349865365591714E+00,1.00099985217357332288E-01
1.74000100000002894086E+00,3.18014576904553492769E+00,6.47240944454849291545E-01,-6.77867147826339569655E-02,2.38492812469161262088E+00,9.88794279951697602598E-02
1.75500100000002930546E+00,3.19953258967366774919E+00,6.45216860920724290718E-01,-6.71538508924066095517E-02,2.38787652467020374285E+00,9.76847847140639736962E-02
1.77000100000002967007E+00,3.21885897106694765274E+00,6.43211612744091915052E-01,-6.65309900896231196235E-02,2.39078946439166893667E+00,9.65152859175308536322E-02
1.78500100000003003467E+00,3.23812547381576041586E+00,6.41224902916883424196E-01,-6.59179274873552689272E-02,2.39366768701479529159E+00,9.53701912713345140399E-02
1.80000100000003039928E+00,3.25733264969176706388E+00,6.39256440509834992798E-01,-6.53144627084262138265E-02,2.39651191390841893526E+00,9.42487882312660657890E-02
1.81500100000003076388E+00,3.27648104182824832071E+00,6.37305940538169602978E-01,-6.47203998197714608741E-02,2.39932284546603785029E+00,9.31503907820609953360E-02
1.83000100000003112848E+00,3.29557118489644975431E+00,6.35373123829305391547E-01,-6.41355472630925427051E-02,2.40210116188360521127E+00,9.20743382431481756758E-02
1.84500100000003149309E+00,3.31460360527798981339E+00,6.33457716892691801824E-01,-6.35597177824549425791E-02,2.40484752390244668914E+00,9.10199941371936859389E-02
1.86000100000003185769E+00,3.33357882123339578770E+00,6.31559451791856276402E-01,-6.29927283494090418231E-02,2.40756257351912864831E+00,8.99867451176755520510E-02
1.87500100000003222230E+00,3.35249734306683551334E+00,6.29678066018727989901E-01,-6.24344000861476523471E-02,2.41024693466399482912E+00,8.89739999519780620598E-02
1.89000100000003258690E+00,3.37135967328711324024E+00,6.27813302370290567199E-01,-6.18845581871553182168E-02,2.41290121384998742593E+00,8.79811885567282351002E-02
1.90500100000003295150E+00,3.39016630676500072732E+00,6.25964908827602831479E-01,-6.13430318397521933350E-02,2.41552600079327327949E+00,8.70077610823136144859E-02
1.92000100000003331611E+00,3.40891773088697478344E+00,6.24132638437215307530E-01,-6.08096541438884326588E-02,2.41812186900710728043E+00,8.60531870437214489725E-02
1.93500100000003368071E+00,3.42761442570543349703E+00,6.22316249195000186184E-01,-6.02842620315030083951E-02,2.42068937637028221469E+00,8.51169544950255974443E-02
1.95000100000003404532E+00,3.44625686408546365379E+00,6.20515503932403530529E-01,-5.97666961857232263804E-02,2.42322906567143645656E+00,8.41985692450203866190E-02
1.96500100000003440992E+00,3.46484551184823207320E+00,6.18730170205120843434E-01,-5.92568009601474999377E-02,2.42574146513041816100E+00,8.32975541116611840263E-02
1.98000100000003477453E+00,3.48338082791107352771E+00,6.16960020184190192276E-01,-5.87544242984237444428E-02,2.42822708889783759798E+00,8.24134482131205983944E-02
1.99500100000003513913E+00,3.50186326442434754940E+00,6.15204830549491210384E-01,-5.82594176543087255997E-02,2.43068643753387420665E+00,8.15458062934078713334E-02
2.01000100000003441942E+00,3.52029326690513614238E+00,6.13464382385633073293E-01,-5.77716359123694949310E-02,2.43311999846734664421E+00,8.06941980806279675001E-02
2.02500100000003315772E+00,3.53867127436785359291E+00,6.11738461080209988468E-01,-5.72909373094664060299E-02,2.43552824643599752320E+00,7.98582076760768790939E-02
2.04000100000003189602E+00,3.55699771945183928503E+00,6.10026856224399005645E-01,-5.68171833571378355497E-02,2.43791164390889207743E+00,7.90374329724813618649E-02
2.05500100000003063433E+00,3.57527302854600309264E+00,6.08329361515871406781E-01,-5.63502387649894451253E-02,2.44027064149178149217E+00,7.82314850997954146157E-02
2.07000100000002937263E+00,3.59349762191059255269E+00,6.06645774663986275235E-01,-5.58899713651753518889E-02,2.44260567831623433516E+00,7.74399878970627814973E-02
2.08500100000002811093E+00,3.61167191379614960179E+00,6.04975897297232286399E-01,-5.54362520380447924952E-02,2.44491718241329769254E+00,7.66625774089452162105E-02
2.10000100000002684923E+00,3.62979631255972372337E+00,6.03319534872881862910E-01,-5.49889546390155603667E-02,2.44720557107240709971E+00,7.58989014056006135417E-02
2.11500100000002558753E+00,3.64787122077840770509E+00,6.01676496588820060307E-01,-5.45479559267245233229E-02,2.44947125118622786584E+00,7.51486189246738439722E-02
2.13000100000002432583E+00,3.66589703536026015329E+00,6.00046595297509276754E-01,-5.41131354924957955893E-02,2.45171461958207295424E+00,7.44113998342367018456E-02
2.14500100000002306413E+00,3.68387414765267857996E+00,5.98429647422049755816E-01,-5.36843756911584440976E-02,2.45393606334050965964E+00,7.36869244155820420390E-02
2.16000100000002180243E+00,3.70180294354828523257E+00,5.96825472874294978151E-01,-5.32615615732379209852E-02,2.45613596010173475888E+00,7.29748829648414117923E-02
2.17500100000002054073E+00,3.71968380358838671888E+00,5.95233894974980500773E-01,-5.28445808185385873737E-02,2.45831467836026862947E+00,7.22749754124555261102E-02
2.19000100000001927903E+00,3.73751710306406703731E+00,5.93654740375824282171E-01,-5.24333236711286601359E-02,2.46047257774848947905E+00,7.15869109595831175935E-02
2.20500100000001801734E+00,3.75530321211497285553E+00,5.92087838983556396253E-01,-5.20276828757335708295E-02,2.46261000930950320841E+00,7.09104077305862499241E-02
2.22000100000001675564E+00,3.77304249582584801570E+00,5.90533023885835710027E-01,-5.16275536155390432808E-02,2.46472731575981869622E+00,7.02451924407794394304E-02
2.23500100000001549394E+00,3.79073531432087319423E+00,5.88990131279011449672E-01,-5.12328334514010641135E-02,2.46682483174227502507E+00,6.95910000786760391328E-02
2.25000100000001423224E+00,3.80838202285586570491E+00,5.87459000397687384337E-01,-5.08434222624562982280E-02,2.46890288406964416483E+00,6.89475736020085491935E-02
2.26500100000001297054E+00,3.82598297190839277447E+00,5.85939473446046796723E-01,-5.04592221881233543706E-02,2.47096179195931262723E+00,6.83146636468400568167E-02
2.28000100000001170884E+00,3.84353850726585020221E+00,5.84431395530896766882E-01,-5.00801375714825649306E-02,2.47300186725942448265E+00,6.76920282491220239479E-02
2.29500100000001044714E+00,3.86104897011155797650E+00,5.82934614596390508138E-01,-4.97060749040195497703E-02,2.47502341466685015642E+00,6.70794325780892755729E-02
2.31000100000000918544E+00,3.87851469710892196173E+00,5.81448981360387158045E-01,-4.93369427717158167218E-02,2.47702673193732754312E+00,6.64766486809165683681E-02
2.32500100000000792374E+00,3.89593602048371050683E+00,5.79974349252408915081E-01,-4.89726518024678829435E-02,2.47901211008810476943E+00,6.58834552380925288217E-02
2.34000100000000666204E+00,3.91331326810449328440E+00,5.78510574353155862157E-01,-4.86131146148149265033E-02,2.48097983359339841576E+00,6.52996373289963042823E-02
2.35500100000000540034E+00,3.93064676356128835750E+00,5.77057515335539653934E-01,-4.82582457679537349441E-02,2.48293018057296611088E+00,6.47249862071900401741E-02
2.37000100000000413865E+00,3.94793682624246272542E+00,5.75615033407197669905E-01,-4.79079617130186753478E-02,2.48486342297407777034E+00,6.41592990849663883746E-02
2.38500100000000287695E+00,3.96518377140992978221E+00,5.74182992254450151116E-01,-4.75621807456035797930E-02,2.48677982674715652382E+00,6.36023789267148299776E-02
2.40000100000000161525E+00,3.98238791027268688788E+00,5.72761257987663258389E-01,-4.72208229595017457771E-02,2.48867965201534785402E+00,6.30540342506936714171E-02
2.41500100000000035355E+00,3.99954955005873437649E+00,5.71349699087982056686E-01,-4.68838102016397409917E-02,2.49056315323826289038E+00,6.25140789388163485441E-02
2.43000099999999909185E+00,4.01666899408541659819E+00,5.69948186355397813370E-01,-4.65510660281803013992E-02,2.49243057937013105362E+00,6.19823320540811420767E-02
2.44500099999999783015E+00,4.03374654182822481568E+00,5.68556592858115031255E-01,-4.62225156617693317826E-02,2.49428217401258565987E+00,6.14586176652926924944E-02
2.46000099999999656845E+00,4.05078248898809982178E+00,5.67174793883184216086E-01,-4.58980859499018656172E-02,2.49611817556229637570E+00,6.09427646787419119149E-02
2.47500099999999530675E+00,4.06777712755727221790E+00,5.65802666888367167860E-01,-4.55777053243817423472E-02,2.49793881735365251736E+00,6.04346066765279954708E-02
2.49000099999999404505E+00,4.08473074588367706045E+00,5.64440091455202416521E-01,-4.52613037618497694889E-02,2.49974432779669181984E+00,5.99339817612224053338E-02
2.50500099999999278335E+00,4.10164362873397751741E+00,5.63086949243239119080E-01,-4.49488127453552328052E-02,2.50153493051046075732E+00,5.94407324065899802708E-02
2.52000099999999152165E+00,4.11851605735523327743E+00,5.61743123945408447454E-01,-4.46401652269457181641E-02,2.50331084445198384018E+00,5.89547053140966504892E-02
2.53500099999999025996E+00,4.13534830953524623620E+00,5.60408501244502307154E-01,-4.43352955912504446831E-02,2.50507228404101176976E+00,5.84757512749468882891E-02
2.55000099999998899826E+00,4.15214065966161708287E+00,5.59082968770729996132E-01,-4.40341396200325124314E-02,2.50681945928071065279E+00,5.80037250374067925821E-02
2.56500099999998773656E+00,4.16889337877954445572E+00,5.57766416060324041670E-01,-4.37366344576857702398E-02,2.50855257587444707159E+00,5.75384851791808534187E-02
2.58000099999998647486E+00,4.18560673464839744966E+00,5.56458734515167269415E-01,-4.34427185776523268401E-02,2.51027183533881777331E+00,5.70798939846218924010E-02
2.59500099999998521316E+00,4.20228099179709200985E+00,5.55159817363413836660E-01,-4.31523317497370658227E-02,2.51197743511306531929E+00,5.66278173265644809487E-02
2.61000099999998395146E+00,4.21891641157830053419E+00,5.53869559621077663764E-01,-4.28654150082959053454E-02,2.51366956866501557472E+00,5.61821245525823833644E-02
2.62500099999998268976E+00,4.23551325222152335800E+00,5.52587858054562411196E-01,-4.25819106212749356352E-02,2.51534842559366713494E+00,5.57426883754802473934E-02
2.64000099999998142806E+00,4.25207176888504985663E+00,5.51314611144107778002E-01,-4.23017620600779828196E-02,2.51701419172855634775E+00,5.53093847678389280166E-02
2.65500099999998016636E+00,4.26859221370683637568E+00,5.50049719048127623794E-01,-4.20249139702405703272E-02,2.51866704922601775032E+00,5.48820928604424923788E-02
2.67000099999997890466E+00,4.28507483585432756568E+00,5.48793083568416086287E-01,-4.17513121428886857726E-02,2.52030717666245314326E+00,5.44606948444231586180E-02
2.68500099999997764296E+00,4.30151988157324639958E+00,5.47544608116198365305E-01,-4.14809034869612182087E-02,2.52193474912471906854E+00,5.40450758769682085220E-02
2.70000099999997638127E+00,4.31792759423537806512E+00,5.46304197679003704618E-01,-4.12136360021753736629E-02,2.52354993829773690877E+00,5.36351239904402612622E-02
2.71500099999997511957E+00,4.33429821438537251537E+00,5.45071758788338464673E-01,-4.09494587527148306048E-02,2.52515291254942610068E+00,5.32307300047692667453E-02
2.73000099999997385787E+00,4.35063197978658834164E+00,5.43847199488138003005E-01,-4.06883218416208810304E-02,2.52674383701305640742E+00,5.28317874429812274022E-02
2.74500099999997259617E+00,4.36692912546600213843E+00,5.42630429303976478928E-01,-4.04301763858672292874E-02,2.52832287366711159007E+00,5.24381924497348749277E-02
2.76000099999997133447E+00,4.38318988375820502070E+00,5.41421359213014414635E-01,-4.01749744920996116816E-02,2.52989018141275261880E+00,5.20498437127435236810E-02
2.77500099999997007277E+00,4.39941448434850848268E+00,5.40219901614664343254E-01,-3.99226692330218407152E-02,2.53144591614896544802E+00,5.16666423869649371741E-02
2.79000099999996881107E+00,4.41560315431518059974E+00,5.39025970301955365167E-01,-3.96732146244103429002E-02,2.53299023084547460780E+00,5.12884920214474141026E-02
2.80500099999996754937E+00,4.43175611817083365531E+00,5.37839480433578103044E-01,-3.94265656027397008302E-02,2.53452327561350055198E+00,5.09152984887253684072E-02
2.82000099999996628767E+00,4.44787359790298292457E+00,5.36660348506591880523E-01,-3.91826780034021700018E-02,2.53604519777443604715E+00,5.05469699166625237201E-02
2.83500099999996502597E+00,4.46395581301379641139E+00,5.35488492329776691965E-01,-3.89415085395045726763E-02,2.53755614192651314021E+00,5.01834166226454128435E-02
2.85000099999996376427E+00,4.48000298055905473143E+00,5.34323830997612755152E-01,-3.87030147812264083658E-02,2.53905625000953016576E+00,4.98245510500342306213E-02
2.86500099999996250258E+00,4.49601531518633934720E+00,5.33166284864871087702E-01,-3.84671551357234563727E-02,2.54054566136770492097E+00,4.94702877067822386978E-02
2.88000099999996124088E+00,4.51199302917246773030E+00,5.32015775521799042782E-01,-3.82338888275615548154E-02,2.54202451281071793851E+00,4.91205431061388353861E-02
2.89500099999995997918E+00,4.52793633246019262438E+00,5.30872225769885011529E-01,-3.80031758796656686737E-02,2.54349293867300709762E+00,4.87752357093551660200E-02
2.91000099999995871748E+00,4.54384543269418290186E+00,5.29735559598187120500E-01,-3.77749770947697543928E-02,2.54495107087137237192E+00,4.84342858703146893075E-02
2.92500099999995745578E+00,4.55972053525630234734E+00,5.28605702160211126858E-01,-3.75492540373533375940E-02,2.54639903896094763839E+00,4.80976157820145155378E-02
2.94000099999995619408E+00,4.57556184330020313455E+00,5.27482579751323048842E-01,-3.73259690160510981813E-02,2.54783697018959354869E+00,4.77651494248265343582E-02
2.95500099999995493238E+00,4.59136955778524936565E+00,5.26366119786682594591E-01,-3.71050850665221532292E-02,2.54926498955076424142E+00,4.74368125164704361922E-02
2.97000099999995367068E+00,4.60714387750978602177E+00,5.25256250779683783953E-01,-3.68865659347660957935E-02,2.55068321983489813549E+00,4.71125324636336409314E-02
2.98500099999995240898E+00,4.62288499914376901359E+00,5.24152902320889551603E-01,-3.66703760608732027127E-02,2.55209178167938097095E+00,4.67922383151759114538E-02
3.00000099999995114728E+00,4.63859311726077034503E+00,5.23056005057447463257E-01,-3.64564805631965988890E-02,2.55349079361712837880E+00,4.64758607168591036394E-02
3.01500099999994988558E+00,4.65426842436937252467E+00,5.21965490672974102718E-01,-3.62448452229345063674E-02,2.55488037212383227665E+00,4.61633318675450154004E-02
3.03000099999994862389E+00,4.66991111094396687837E+00,5.20881291867895992445E-01,-3.60354364691110340299E-02,2.55626063166391463179E+00,4.58545854768066831621E-02
3.04500099999994736219E+00,4.68552136545496843460E+00,5.19803342340235228971E-01,-3.58282213639443166909E-02,2.55763168473522999285E+00,4.55495567239007979341E-02
3.06000099999994610049E+00,4.70109937439846099858E+00,5.18731576766828416194E-01,-3.56231675885911173689E-02,2.55899364191255711829E+00,4.52481822180510709380E-02
3.07500099999994483879E+00,4.71664532232528526008E+00,5.17665930784967748561E-01,-3.54202434292573264935E-02,2.56034661188991802673E+00,4.49503999599944708563E-02
3.09000099999994357709E+00,4.73215939186958214771E+00,5.16606340974453408243E-01,-3.52194177636641018105E-02,2.56169070152176195907E+00,4.46561493047442471880E-02
3.10500099999994231539E+00,4.74764176377680397530E+00,5.15552744840046786492E-01,-3.50206600478596816876E-02,2.56302601586304981207E+00,4.43653709255255373077E-02
3.12000099999994105369E+00,4.76309261693120483943E+00,5.14505080794314268713E-01,-3.48239403033672045653E-02,2.56435265820827367335E+00,4.40780067788411786562E-02
3.13500099999993979199E+00,4.77851212838282236438E+00,5.13463288140851667094E-01,-3.46292291046591368448E-02,2.56567073012944490366E+00,4.37940000706270565525E-02
3.15000099999993853029E+00,4.79390047337396155375E+00,5.12427307057879632144E-01,-3.44364975669491989475E-02,2.56698033151308261236E+00,4.35132952234579861963E-02
3.16500099999993726859E+00,4.80925782536519195271E+00,5.11397078582200680509E-01,-3.42457173342929362911E-02,2.56828156059623363716E+00,4.32358378447666881027E-02
3.18000099999993600689E+00,4.82458435606086893065E+00,5.10372544593508659354E-01,-3.40568605679883424968E-02,2.56957451400155384913E+00,4.29615746960399221571E-02
3.19500099999993474520E+00,4.83988023543418932918E+00,5.09353647799041785247E-01,-3.38698999352681972218E-02,2.57085928677147954849E+00,4.26904536629572874131E-02
3.21000099999993348350E+00,4.85514563175179191977E+00,5.08340331718570670883E-01,-3.36848085982760198670E-02,2.57213597240151676084E+00,4.24224237264395593118E-02
3.22500099999993222180E+00,4.87038071159791215343E+00,5.07332540669712893236E-01,-3.35015602033177864906E-02,2.57340466287267522123E+00,4.21574349345747604803E-02
3.24000099999993096010E+00,4.88558563989810133374E+00,5.06330219753565983587E-01,-3.33201288703817766256E-02,2.57466544868307292107E+00,4.18954383753913997624E-02
3.25500099999992969840E+00,4.90076057994251948046E+00,5.05333314840650888117E-01,-3.31404891829191483836E-02,2.57591841887873622429E+00,4.16363861504495244968E-02
3.27000099999992843670E+00,4.91590569340881088523E+00,5.04341772557158180739E-01,-3.29626161778780578025E-02,2.57716366108361954177E+00,4.13802313492213784710E-02
3.28500099999992717500E+00,4.93102114038457157042E+00,5.03355540271489555618E-01,-3.27864853359843440058E-02,2.57840126152886804319E+00,4.11269280242345476146E-02
3.30000099999992591330E+00,4.94610707938941749316E+00,5.02374566081087270625E-01,-3.26120725722620083586E-02,2.57963130508134562370E+00,4.08764311669515279646E-02
3.31500099999992465160E+00,4.96116366739666166596E+00,5.01398798799544467939E-01,-3.24393542267869197936E-02,2.58085387527145018478E+00,4.06286966843606626000E-02
3.33000099999992338990E+00,4.97619105985460880503E+00,5.00428187943989467173E-01,-3.22683070556673636121E-02,2.58206905432023681212E+00,4.03836813762543448299E-02
3.34500099999992212821E+00,4.99118941070747532433E+00,4.99462683722737314746E-01,-3.20989082222452448390E-02,2.58327692316586948339E+00,4.01413429131713151915E-02
3.36000099999992086651E+00,5.00615887241594330380E+00,4.98502237023202055791E-01,-3.19311352885119273512E-02,2.58447756148942064361E+00,3.99016398149807449485E-02
3.37500099999991960481E+00,5.02109959597735506761E+00,4.97546799400063401229E-01,-3.17649662067328862511E-02,2.58567104774003764462E+00,3.96645314300866720018E-02
3.39000099999991834311E+00,5.03601173094555685942E+00,4.96596323063681572982E-01,-3.16003793112754987009E-02,2.58685745915949433910E+00,3.94299779152321308039E-02
3.40500099999991708141E+00,5.05089542545039872851E+00,4.95650760868754358722E-01,-3.14373533106344774811E-02,2.58803687180614571620E+00,3.91979402158831119250E-02
